n_protocolo;n_processo;despacho;data_despacho;coord_despacho;data_extracao
39805/2020;1020.2020/0004992-2;Despacho de Deferimento Comum;27/06/2022;GTEC;2024.08.02
39903/2023;1020.2023/0021542-9;Despacho de Deferimento Comum;16/11/2023;GTEC;2024.08.02
39922/2021;1020.2021/0012827-1;Despacho de Deferimento Comum;08/04/2022;GTEC;2024.08.02
40001/2022;1020.2022/0018694-0;Despacho de Deferimento Comum;07/03/2024;GTEC;2024.08.02
40006/2020;1020.2020/0004667-2;Despacho de Indeferimento Comum;06/12/2021;GTEC;2024.08.02
40028/2020;1020.2020/0005876-0;Despacho de Deferimento Comum;13/10/2022;GTEC;2024.08.02
40137/2020;1020.2020/0001991-8;Despacho de Indeferimento Comum;18/03/2024;GTEC;2024.08.02
40201/2020;1020.2020/0002808-9;Despacho de Deferimento Comum;29/01/2024;GTEC;2024.08.02
40330/2020;1020.2020/0012353-7;Despacho de Indeferimento Comum;08/04/2024;GTEC;2024.08.02
40332/2021;1020.2021/0012784-4;Despacho de Deferimento Comum;31/08/2023;GTEC;2024.08.02
40356/2021;1020.2021/0018798-7;Despacho de Indeferimento Comum;18/11/2022;GTEC;2024.08.02
4040/2021;1020.2021/0001040-8;Despacho de Deferimento Comum;18/06/2024;GTEC;2024.08.02
40449/2020;1020.2020/0002880-1;Despacho de Indeferimento Comum;11/08/2022;GTEC;2024.08.02
4046/2023;1020.2023/0002667-7;Despacho de Deferimento Comum;29/08/2023;GTEC;2024.08.02
40486/2020;1020.2020/0003466-6;Despacho de Deferimento Comum;06/10/2022;GTEC;2024.08.02
40528/2021;1020.2021/0016287-9;Despacho de Deferimento Comum;23/02/2023;GTEC;2024.08.02
40531/2023;1020.2023/0024976-5;Despacho de Deferimento Comum;03/05/2024;GTEC;2024.08.02
40550/2023;1020.2023/0020777-9;Despacho de Deferimento Comum;18/01/2024;GTEC;2024.08.02
4059/2023;1020.2023/0002462-3;Despacho de Deferimento Comum;17/02/2023;GTEC;2024.08.02
40636/2020;1020.2020/0002805-4;Despacho de Indeferimento Comum;19/09/2022;GTEC;2024.08.02
40649/2020;1020.2020/0002739-2;Despacho de Deferimento Comum;10/11/2022;GTEC;2024.08.02
40684/2022;1020.2022/0016059-2;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.08.02
40716/2020;1020.2020/0003465-8;Despacho de Indeferimento Comum;17/07/2024;GTEC;2024.08.02
40738/2021;1020.2021/0012786-0;Despacho de Deferimento Comum;09/09/2022;GTEC;2024.08.02
40746/2021;1020.2021/0015093-5;Despacho de Indeferimento Comum;15/01/2024;GTEC;2024.08.02
40839/2021;1020.2021/0013055-1;Despacho de Deferimento Comum;18/12/2023;GTEC;2024.08.02
40943/2021;1020.2021/0012317-2;Despacho de Deferimento Comum;12/04/2023;GTEC;2024.08.02
40947/2020;1020.2020/0002822-4;Despacho de Indeferimento Comum;22/08/2022;GTEC;2024.08.02
40980/2022;1020.2022/0015724-9;Despacho de Deferimento Comum;11/01/2023;GTEC;2024.08.02
41103/2020;1020.2020/0005299-0;Despacho de Indeferimento Comum;03/07/2023;GTEC;2024.08.02
41130/2020;1020.2020/0003470-4;Despacho de Deferimento Comum;10/08/2022;GTEC;2024.08.02
41144/2021;1020.2021/0015131-1;Despacho de Indeferimento Comum;20/10/2023;GTEC;2024.08.02
4116/2022;1020.2022/0001416-2;Despacho de Deferimento Comum;09/06/2022;GTEC;2024.08.02
41203/2022;1020.2022/0016293-5;Despacho de Deferimento Comum;10/11/2023;GTEC;2024.08.02
4121/2022;1020.2022/0001487-1;Despacho de Deferimento Comum;18/10/2022;GTEC;2024.08.02
41260/2022;1020.2022/0019136-6;Despacho de Deferimento Comum;17/01/2023;GTEC;2024.08.02
41261/2020;1020.2020/0005917-0;Despacho de Deferimento Comum;24/07/2024;GTEC;2024.08.02
41289/2020;1020.2020/0006047-0;Despacho de Indeferimento Comum;09/04/2024;GTEC;2024.08.02
41316/2021;1020.2021/0015561-9;Despacho de Indeferimento Comum;11/08/2023;GTEC;2024.08.02
41329/2020;1020.2020/0003545-0;Despacho de Deferimento Comum;23/07/2024;GTEC;2024.08.02
41426/2020;1020.2020/0006031-4;Despacho de Deferimento Comum;15/07/2022;GTEC;2024.08.02
41482/2023;1020.2023/0021180-6;Despacho de Deferimento Comum;11/03/2024;GTEC;2024.08.02
41508/2020;1020.2020/0002737-6;Despacho de Deferimento Comum;16/09/2022;GTEC;2024.08.02
41586/2022;1020.2022/0016298-6;Despacho de Indeferimento Comum;07/08/2023;GTEC;2024.08.02
41601/2023;1020.2023/0021007-9;Despacho de Deferimento Comum;11/03/2024;GTEC;2024.08.02
41645/2020;1020.2020/0003867-0;Despacho de Indeferimento Comum;10/05/2022;GTEC;2024.08.02
4165/2022;1020.2022/0001241-0;Despacho de Deferimento Comum;05/05/2022;GTEC;2024.08.02
41658/2021;1020.2021/0015507-4;Despacho de Deferimento Comum;22/12/2023;GTEC;2024.08.02
41696/2022;1020.2022/0017755-0;Despacho de Deferimento Comum;20/06/2023;GTEC;2024.08.02
41772/2023;1020.2023/0023530-6;Despacho de Deferimento Comum;26/12/2023;GTEC;2024.08.02
41809/2020;1020.2020/0006035-7;Despacho de Deferimento Comum;10/05/2023;GTEC;2024.08.02
41816/2021;1020.2021/0015523-6;Despacho de Deferimento Comum;30/06/2023;GTEC;2024.08.02
4182/2022;1020.2022/0002473-7;Despacho de Indeferimento Comum;10/05/2023;GTEC;2024.08.02
41850/2021;1020.2021/0014166-9;Despacho de Deferimento Comum;07/03/2024;GTEC;2024.08.02
41887/2020;1020.2020/0008254-7;Despacho de Deferimento Comum;09/08/2022;GTEC;2024.08.02
4195/2020;1020.2021/0004450-7;Despacho de Indeferimento Comum;17/07/2023;GTEC;2024.08.02
41967/2021;1020.2021/0013846-3;Despacho de Deferimento Comum;18/08/2023;GTEC;2024.08.02
41997/2021;1020.2021/0014512-5;Despacho de Deferimento Comum;07/11/2022;GTEC;2024.08.02
42021/2021;1020.2021/0013341-0;Despacho de Deferimento Comum;05/10/2023;GTEC;2024.08.02
42033/2021;1020.2021/0015806-5;Despacho de Deferimento Comum;10/10/2023;GTEC;2024.08.02
42302/2021;1020.2021/0013709-2;Despacho de Deferimento Comum;28/04/2022;GTEC;2024.08.02
42389/2020;1020.2020/0007463-3;Despacho de Deferimento Comum;19/12/2022;GTEC;2024.08.02
42529/2021;1020.2021/0013631-2;Despacho de Deferimento Comum;10/04/2024;GTEC;2024.08.02
42529/2021;1020.2021/0013631-2;Despacho de Deferimento Comum;10/04/2024;GTEC;2024.08.02
42658/2021;1020.2021/0015409-4;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.08.02
42693/2020;1020.2020/0002551-9;Despacho de Indeferimento Comum;13/06/2024;GTEC;2024.08.02
42732/2020;1020.2020/0004335-5;Despacho de Indeferimento Comum;24/06/2024;GTEC;2024.08.02
42763/2022;1020.2022/0018839-0;Despacho de Deferimento Comum;14/06/2023;GTEC;2024.08.02
42818/2021;1020.2021/0013556-1;Despacho de Deferimento Comum;26/08/2022;GTEC;2024.08.02
42829/2021;1020.2021/0013888-9;Despacho de Deferimento Comum;12/04/2022;GTEC;2024.08.02
42845/2023;1020.2023/0023000-2;Despacho de Deferimento Comum;02/07/2024;GTEC;2024.08.02
42880/2020;1020.2020/0004663-0;Despacho de Indeferimento Comum;18/11/2021;GTEC;2024.08.02
42903/2022;1020.2022/0016777-5;Despacho de Deferimento Comum;16/03/2023;GTEC;2024.08.02
42970/2021;1020.2021/0013850-1;Despacho de Deferimento Comum;05/07/2023;GTEC;2024.08.02
43020/2021;1020.2021/0013367-4;Despacho de Deferimento Comum;02/11/2023;GTEC;2024.08.02
43050/2020;1020.2020/0007937-6;Despacho de Deferimento Comum;30/12/2022;GTEC;2024.08.02
43085/2020;1020.2020/0003521-2;Despacho de Indeferimento Comum;26/11/2021;GTEC;2024.08.02
43191/2022;1020.2022/0018420-3;Despacho de Deferimento Comum;21/05/2024;GTEC;2024.08.02
43239/2022;1020.2022/0016446-6;Despacho de Deferimento Comum;02/02/2024;GTEC;2024.08.02
43287/2022;1020.2022/0020516-2;Despacho de Deferimento Comum;11/12/2023;GTEC;2024.08.02
43292/2021;1020.2021/0013895-1;Despacho de Deferimento Comum;02/06/2022;GTEC;2024.08.02
43295/2021;1020.2021/0013589-8;Despacho de Deferimento Comum;01/08/2023;GTEC;2024.08.02
43297/2020;1020.2020/0004077-1;Despacho de Deferimento Comum;01/03/2023;GTEC;2024.08.02
43301/2021;1020.2021/0013558-8;Despacho de Deferimento Comum;20/07/2023;GTEC;2024.08.02
43341/2020;1020.2020/0003160-8;Despacho de Deferimento Comum;14/04/2023;GTEC;2024.08.02
43398/2020;1020.2020/0006021-7;Despacho de Indeferimento Comum;26/09/2022;GTEC;2024.08.02
43471/2021;1020.2021/0013396-8;Despacho de Indeferimento Comum;11/08/2022;GTEC;2024.08.02
43508/2023;1020.2023/0021970-0;Despacho de Deferimento Comum;03/05/2024;GTEC;2024.08.02
43509/2021;1020.2021/0013723-8;Despacho de Indeferimento Comum;03/04/2024;GTEC;2024.08.02
43517/2023;1020.2023/0022392-8;Despacho de Indeferimento Comum;16/07/2024;GTEC;2024.08.02
43554/2021;1020.2021/0015246-6;Despacho de Indeferimento Comum;03/07/2023;GTEC;2024.08.02
43555/2020;1020.2020/0007988-0;Despacho de Indeferimento Comum;20/10/2022;GTEC;2024.08.02
43561/2020;1020.2020/0011599-2;Despacho de Indeferimento Comum;15/01/2024;GTEC;2024.08.02
43588/2020;1020.2020/0009312-3;Despacho de Indeferimento Comum;25/11/2022;GTEC;2024.08.02
43606/2021;1020.2021/0014759-4;Despacho de Deferimento Comum;11/01/2024;GTEC;2024.08.02
43606/2021;1020.2021/0014759-4;Despacho de Deferimento Comum;12/01/2024;GTEC;2024.08.02
43606/2021;1020.2021/0014759-4;Despacho de Deferimento Comum;20/09/2023;GTEC;2024.08.02
43625/2022;1020.2022/0018139-5;Despacho de Indeferimento Comum;14/07/2023;GTEC;2024.08.02
43688/2020;1020.2020/0003467-4;Despacho de Deferimento Comum;17/07/2023;GTEC;2024.08.02
43744/2020;1020.2020/0009305-0;Despacho de Indeferimento Comum;21/11/2022;GTEC;2024.08.02
43791/2021;1020.2021/0015533-3;Despacho de Deferimento Comum;28/11/2022;GTEC;2024.08.02
43808/2020;1020.2020/0004861-6;Despacho de Indeferimento Comum;24/01/2022;GTEC;2024.08.02
43861/2023;1020.2023/0022617-0;Despacho de Indeferimento Comum;08/04/2024;GTEC;2024.08.02
4387/2022;1020.2022/0001314-0;Despacho de Deferimento Comum;14/04/2022;GTEC;2024.08.02
43895/2020;1020.2020/0003967-6;Despacho de Deferimento Comum;16/02/2023;GTEC;2024.08.02
43928/2020;1020.2020/0003758-4;Despacho de Indeferimento Comum;30/11/2021;GTEC;2024.08.02
43935/2020;1020.2020/0003236-1;Despacho de Deferimento Comum;05/04/2023;GTEC;2024.08.02
43977/2021;1020.2021/0014173-1;Despacho de Deferimento Comum;27/05/2022;GTEC;2024.08.02
43978/2021;1020.2021/0013906-0;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.08.02
43985/2020;1020.2020/0011879-7;Despacho de Indeferimento Comum;10/04/2023;GTEC;2024.08.02
4402/2022;1020.2022/0002399-4;Despacho de Indeferimento Comum;29/09/2023;GTEC;2024.08.02
44154/2020;1020.2020/0002547-0;Despacho de Deferimento Comum;28/09/2022;GTEC;2024.08.02
44159/2021;1020.2021/0014231-2;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.08.02
44345/2020;1020.2020/0004321-5;Despacho de Deferimento Comum;03/12/2021;GTEC;2024.08.02
44362/2021;1020.2021/0015883-9;Despacho de Deferimento Comum;12/09/2023;GTEC;2024.08.02
44426/2022;1020.2022/0019552-3;Despacho de Indeferimento Comum;29/04/2024;GTEC;2024.08.02
44449/2020;1020.2020/0005505-1;Despacho de Indeferimento Comum;22/08/2023;GTEC;2024.08.02
44462/2020;1020.2020/0002847-0;Despacho de Indeferimento Comum;25/10/2021;GTEC;2024.08.02
44491/2020;1020.2020/0005500-0;Despacho de Indeferimento Comum;09/08/2023;GTEC;2024.08.02
44583/2021;1020.2021/0015288-1;Despacho de Deferimento Comum;13/03/2024;GTEC;2024.08.02
44720/2022;1020.2022/0018699-0;Despacho de Deferimento Comum;04/04/2023;GTEC;2024.08.02
44730/2020;1020.2020/0006016-0;Despacho de Indeferimento Comum;06/01/2022;GTEC;2024.08.02
44767/2021;1020.2021/0013935-4;Despacho de Deferimento Comum;11/07/2023;GTEC;2024.08.02
44807/2020;1020.2020/0003464-0;Despacho de Indeferimento Comum;09/06/2022;GTEC;2024.08.02
44807/2022;1020.2022/0019501-9;Despacho de Deferimento Comum;17/04/2023;GTEC;2024.08.02
44808/2020;1020.2020/0003531-0;Despacho de Indeferimento Comum;04/11/2021;GTEC;2024.08.02
44850/2020;1020.2020/0006839-0;Despacho de Deferimento Comum;14/12/2023;GTEC;2024.08.02
4488/2023;1020.2023/0002939-0;Despacho de Deferimento Comum;28/02/2023;GTEC;2024.08.02
44899/2020;1020.2020/0005945-6;Despacho de Indeferimento Comum;11/08/2023;GTEC;2024.08.02
44993/2020;1020.2020/0003857-2;Despacho de Deferimento Comum;09/09/2022;GTEC;2024.08.02
45096/2020;1020.2020/0005175-7;Despacho de Deferimento Comum;05/12/2022;GTEC;2024.08.02
45127/2020;1020.2020/0004234-0;Despacho de Indeferimento Comum;21/03/2023;GTEC;2024.08.02
45134/2020;1020.2020/0004673-7;Despacho de Deferimento Comum;03/12/2021;GTEC;2024.08.02
45158/2020;1020.2020/0003755-0;Despacho de Indeferimento Comum;08/11/2021;GTEC;2024.08.02
45168/2020;1020.2020/0004668-0;Despacho de Deferimento Comum;14/07/2022;GTEC;2024.08.02
45231/2020;1020.2020/0004670-2;Despacho de Indeferimento Comum;09/09/2022;GTEC;2024.08.02
45241/2022;1020.2022/0019557-4;Despacho de Deferimento Comum;18/07/2023;GTEC;2024.08.02
45248/2020;1020.2020/0004868-3;Despacho de Indeferimento Comum;16/08/2023;GTEC;2024.08.02
45252/2020;1020.2020/0006845-5;Despacho de Deferimento Comum;04/11/2022;GTEC;2024.08.02
45273/2020;1020.2020/0006027-6;Despacho de Indeferimento Comum;18/11/2021;GTEC;2024.08.02
45278/2021;1020.2021/0014109-0;Despacho de Deferimento Comum;17/01/2023;GTEC;2024.08.02
45279/2020;1020.2020/0002848-8;Despacho de Deferimento Comum;28/06/2022;GTEC;2024.08.02
45286/2020;1020.2020/0006024-1;Despacho de Deferimento Comum;23/12/2022;GTEC;2024.08.02
45332/2020;1020.2020/0003581-6;Despacho de Deferimento Comum;27/09/2022;GTEC;2024.08.02
45367/2022;1020.2022/0018146-8;Despacho de Deferimento Comum;10/01/2024;GTEC;2024.08.02
45372/2020;1020.2020/0003508-5;Despacho de Deferimento Comum;11/07/2024;GTEC;2024.08.02
45389/2022;1020.2022/0018708-3;Despacho de Deferimento Comum;23/06/2023;GTEC;2024.08.02
45441/2021;1020.2021/0014215-0;Despacho de Deferimento Comum;25/04/2024;GTEC;2024.08.02
45455/2021;1020.2021/0014312-2;Despacho de Deferimento Comum;28/03/2023;GTEC;2024.08.02
45468/2020;1020.2020/0005732-1;Despacho de Deferimento Comum;27/04/2023;GTEC;2024.08.02
45557/2023;1020.2023/0023790-2;Despacho de Deferimento Comum;29/04/2024;GTEC;2024.08.02
45572/2022;1020.2022/0017865-3;Despacho de Deferimento Comum;28/11/2022;GTEC;2024.08.02
45585/2021;1020.2021/0014309-2;Despacho de Deferimento Comum;17/06/2024;GTEC;2024.08.02
45597/2022;1020.2022/0017863-7;Despacho de Deferimento Comum;28/11/2022;GTEC;2024.08.02
4563/2021;1020.2021/0001319-9;Despacho de Indeferimento Comum;04/07/2024;GTEC;2024.08.02
45731/2020;1020.2020/0006017-9;Despacho de Indeferimento Comum;26/11/2021;GTEC;2024.08.02
45816/2020;1020.2020/0005403-9;Despacho de Indeferimento Comum;14/10/2022;GTEC;2024.08.02
45829/2020;1020.2020/0007787-0;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.08.02
45839/2020;1020.2020/0004308-8;Despacho de Deferimento Comum;11/01/2024;GTEC;2024.08.02
45900/2020;1020.2020/0003949-8;Despacho de Indeferimento Comum;13/12/2021;GTEC;2024.08.02
45901/2020;1020.2020/0007170-7;Despacho de Deferimento Comum;02/06/2023;GTEC;2024.08.02
46020/2021;1020.2021/0014511-7;Despacho de Deferimento Comum;04/08/2023;GTEC;2024.08.02
46041/2020;1020.2020/0004865-9;Despacho de Indeferimento Comum;06/12/2021;GTEC;2024.08.02
46059/2023;1020.2023/0023024-0;Despacho de Deferimento Comum;25/07/2024;GTEC;2024.08.02
4608/2020;1020.2020/0000048-6;Despacho de Deferimento Comum;08/09/2022;GTEC;2024.08.02
46112/2021;1020.2021/0016195-3;Despacho de Deferimento Comum;26/07/2022;GTEC;2024.08.02
46209/2020;1020.2020/0004322-3;Despacho de Indeferimento Comum;20/12/2021;GTEC;2024.08.02
4623/2021;1020.2021/0001339-3;Despacho de Deferimento Comum;26/09/2022;GTEC;2024.08.02
46241/2020;1020.2020/0005307-5;Despacho de Indeferimento Comum;29/08/2023;GTEC;2024.08.02
46503/2020;1020.2020/0006026-8;Despacho de Indeferimento Comum;25/11/2021;GTEC;2024.08.02
46563/2020;1020.2020/0003895-5;Despacho de Deferimento Comum;12/01/2023;GTEC;2024.08.02
46567/2021;1020.2021/0017244-0;Despacho de Indeferimento Comum;24/04/2023;GTEC;2024.08.02
46583/2021;1020.2021/0015450-7;Despacho de Deferimento Comum;26/04/2023;GTEC;2024.08.02
4659/2020;1020.2020/0000537-2;Despacho de Indeferimento Comum;26/09/2022;GTEC;2024.08.02
46599/2021;1020.2021/0015987-8;Despacho de Indeferimento Comum;23/07/2024;GTEC;2024.08.02
4660/2022;1020.2022/0001430-8;Despacho de Deferimento Comum;28/02/2024;GTEC;2024.08.02
46741/2021;1020.2021/0014504-4;Despacho de Deferimento Comum;25/11/2022;GTEC;2024.08.02
4683/2023;1020.2023/0003354-1;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.08.02
46851/2021;1020.2021/0019485-1;Despacho de Deferimento Comum;12/03/2024;GTEC;2024.08.02
46858/2020;1020.2020/0003890-4;Despacho de Deferimento Comum;06/12/2021;GTEC;2024.08.02
46870/2020;1020.2020/0005305-9;Despacho de Deferimento Comum;26/09/2022;GTEC;2024.08.02
469/2021;1020.2021/0000374-6;Despacho de Deferimento Comum;04/08/2023;GTEC;2024.08.02
4690/2020;1020.2020/0000346-9;Despacho de Deferimento Comum;07/07/2023;GTEC;2024.08.02
46915/2020;1020.2020/0005302-4;Despacho de Deferimento Comum;04/10/2022;GTEC;2024.08.02
46918/2022;1020.2022/0019271-0;Despacho de Deferimento Comum;11/06/2024;GTEC;2024.08.02
46931/2021;1020.2021/0015051-0;Despacho de Deferimento Comum;17/01/2023;GTEC;2024.08.02
46974/2022;1020.2022/0019043-2;Despacho de Deferimento Comum;16/05/2024;GTEC;2024.08.02
46987/2022;1020.2022/0020152-3;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.08.02
47031/2022;1020.2022/0020153-1;Despacho de Deferimento Comum;26/05/2023;GTEC;2024.08.02
47043/2020;1020.2020/0015485-8;Despacho de Deferimento Comum;05/04/2024;GTEC;2024.08.02
47082/2020;1020.2020/0006110-8;Despacho de Indeferimento Comum;26/09/2022;GTEC;2024.08.02
47085/2020;1020.2020/0003874-2;Despacho de Deferimento Comum;02/11/2022;GTEC;2024.08.02
47106/2020;1020.2020/0003950-1;Despacho de Indeferimento Comum;18/03/2024;GTEC;2024.08.02
47110/2021;1020.2021/0014621-0;Despacho de Indeferimento Comum;24/07/2024;GTEC;2024.08.02
47133/2021;1020.2021/0014763-2;Despacho de Deferimento Comum;19/04/2022;GTEC;2024.08.02
47141/2020;1020.2020/0004630-3;Despacho de Indeferimento Comum;25/11/2021;GTEC;2024.08.02
47152/2020;1020.2020/0004370-3;Despacho de Indeferimento Comum;04/05/2023;GTEC;2024.08.02
47197/2020;1020.2020/0013613-2;Despacho de Indeferimento Comum;15/03/2023;GTEC;2024.08.02
47225/2023;1020.2023/0023685-0;Despacho de Deferimento Comum;21/12/2023;GTEC;2024.08.02
47252/2020;1020.2020/0006838-2;Despacho de Indeferimento Comum;16/11/2022;GTEC;2024.08.02
47260/2022;1020.2022/0020512-0;Despacho de Indeferimento Comum;02/05/2024;GTEC;2024.08.02
47268/2023;1020.2023/0024409-7;Despacho de Deferimento Comum;29/04/2024;GTEC;2024.08.02
47300/2020;1020.2020/0008255-5;Despacho de Indeferimento Comum;11/06/2024;GTEC;2024.08.02
47300/2023;1020.2023/0024412-7;Despacho de Deferimento Comum;21/02/2024;GTEC;2024.08.02
47310/2021;1020.2021/0014866-3;Despacho de Indeferimento Comum;10/07/2023;GTEC;2024.08.02
47332/2020;1020.2020/0003860-2;Despacho de Deferimento Comum;25/03/2024;GTEC;2024.08.02
47364/2023;1020.2023/0023388-5;Despacho de Deferimento Comum;15/12/2023;GTEC;2024.08.02
47385/2023;1020.2023/0023201-3;Despacho de Deferimento Comum;12/12/2023;GTEC;2024.08.02
47447/2020;1020.2020/0003886-6;Despacho de Deferimento Comum;10/07/2023;GTEC;2024.08.02
47468/2020;1020.2020/0005277-0;Despacho de Deferimento Comum;29/06/2022;GTEC;2024.08.02
47502/2020;1020.2020/0004323-1;Despacho de Deferimento Comum;30/08/2022;GTEC;2024.08.02
47505/2020;1020.2020/0005497-7;Despacho de Indeferimento Comum;23/09/2022;GTEC;2024.08.02
47508/2020;1020.2020/0005245-1;Despacho de Deferimento Comum;12/09/2023;GTEC;2024.08.02
47519/2020;1020.2020/0004351-7;Despacho de Deferimento Comum;07/06/2022;GTEC;2024.08.02
47521/2022;1020.2022/0019384-9;Despacho de Deferimento Comum;14/12/2022;GTEC;2024.08.02
4753/2022;1020.2022/0001635-1;Despacho de Deferimento Comum;21/12/2022;GTEC;2024.08.02
47556/2023;1020.2023/0023686-8;Despacho de Indeferimento Comum;14/02/2024;GTEC;2024.08.02
47561/2020;1020.2020/0005241-9;Despacho de Deferimento Comum;04/08/2023;GTEC;2024.08.02
47576/2020;1020.2020/0003266-3;Despacho de Indeferimento Comum;25/11/2021;GTEC;2024.08.02
47580/2023;1020.2023/0023670-1;Despacho de Deferimento Comum;27/03/2024;GTEC;2024.08.02
47583/2020;1020.2020/0003877-7;Despacho de Indeferimento Comum;08/11/2021;GTEC;2024.08.02
47588/2021;1020.2021/0014754-3;Despacho de Deferimento Comum;08/04/2022;GTEC;2024.08.02
47628/2020;1020.2020/0003871-8;Despacho de Indeferimento Comum;14/01/2022;GTEC;2024.08.02
47646/2021;1020.2021/0016616-5;Despacho de Deferimento Comum;30/06/2022;GTEC;2024.08.02
47689/2020;1020.2020/0005303-2;Despacho de Indeferimento Comum;27/06/2023;GTEC;2024.08.02
47708/2022;1020.2022/0021369-6;Despacho de Deferimento Comum;21/11/2023;GTEC;2024.08.02
47710/2021;1020.2021/0015070-6;Despacho de Deferimento Comum;16/05/2024;GTEC;2024.08.02
47760/2020;1020.2020/0004686-9;Despacho de Deferimento Comum;01/06/2023;GTEC;2024.08.02
47837/2021;1020.2021/0016617-3;Despacho de Indeferimento Comum;25/11/2022;GTEC;2024.08.02
47883/2020;1020.2020/0003953-6;Despacho de Indeferimento Comum;01/02/2022;GTEC;2024.08.02
47949/2022;1020.2022/0020871-4;Despacho de Deferimento Comum;08/04/2024;GTEC;2024.08.02
48184/2022;1020.2022/0019755-0;Despacho de Deferimento Comum;10/01/2024;GTEC;2024.08.02
48192/2020;1020.2020/0011846-0;Despacho de Indeferimento Comum;14/01/2022;GTEC;2024.08.02
48210/2020;1020.2020/0004696-6;Despacho de Deferimento Comum;12/07/2022;GTEC;2024.08.02
48259/2020;1020.2020/0003287-6;Despacho de Indeferimento Comum;21/01/2022;GTEC;2024.08.02
48259/2023;1020.2023/0024039-3;Despacho de Deferimento Comum;26/12/2023;GTEC;2024.08.02
48400/2022;1020.2022/0019758-5;Despacho de Indeferimento Comum;10/07/2023;GTEC;2024.08.02
