n_processo;assunto;deferido;data_despacho;coord_despacho;situacao;n_protocolo;data_extracao
2018-0.105.223-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido - Encerrado;32752-18;2023.08.04
2018-0.102.972-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;31925-18;2023.08.04
2018-0.101.461-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;31406-18;2023.08.04
2018-0.102.324-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;31661-18;2023.08.04
2018-0.100.993-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;30233-18;2023.08.04
2018-0.100.955-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido - Encerrado;26642-18;2023.08.04
2018-0.100.465-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido - Encerrado;27582-18;2023.08.04
2018-0.100.078-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido - Encerrado;31124-18;2023.08.04
2018-0.100.003-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido - Encerrado;29492-18;2023.08.04
2018-0.099.472-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido - Encerrado;30930-18;2023.08.04
2017-0.113.205-9;Alvará de Licença para Residências Unifamiliares;Não;29/12/2018 00:00;GTEL;Indeferido;20267-17;2023.08.04
2018-0.092.213-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido - Encerrado;27599-18;2023.08.04
2018-0.053.999-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;11872-18;2023.08.04
2018-0.083.782-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;25834-18;2023.08.04
2018-0.093.727-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;29116-18;2023.08.04
2018-0.094.221-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;29391-18;2023.08.04
2018-0.075.591-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;23530-18;2023.08.04
2018-0.073.972-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/12/2018 00:00;GTEL;Indeferido;22134-18;2023.08.04
2017-0.082.335-0;Alvará de Licença para Residências Unifamiliares;Não;04/01/2019 00:00;GTEL;Indeferido;246-18;2023.08.04
2018-0.092.914-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;04/01/2019 00:00;GTEL;Indeferido - Encerrado;29301-18;2023.08.04
2018-0.024.756-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;05/01/2019 00:00;GTEL;Indeferido;5766-18;2023.08.04
2017-0.119.562-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;05/01/2019 00:00;GTEL;Indeferido - Encerrado;21891-17;2023.08.04
2017-0.187.197-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;05/01/2019 00:00;GTEL;Indeferido - Encerrado;13546-18;2023.08.04
2018-0.091.137-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;05/01/2019 00:00;GTEL;Indeferido;28347-18;2023.08.04
2018-0.087.590-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;22/02/2019 00:00;GTEL;Indeferido - Encerrado;25483-18;2023.08.04
2017-0.176.590-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/01/2019 00:00;GTEL;Indeferido;34299-17;2023.08.04
2018-0.029.276-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/01/2019 00:00;GTEL;Indeferido - Encerrado;7837-18;2023.08.04
2017-0.093.913-7;Alvará de Licença para Residências Unifamiliares;Não;08/01/2019 00:00;GTEL;Indeferido - Encerrado;19559-18;2023.08.04
2018-0.080.547-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/01/2019 00:00;GTEL;Indeferido - Encerrado;24275-18;2023.08.04
2017-0.187.158-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/01/2019 00:00;GTEL;Indeferido;14167-18;2023.08.04
2018-0.092.221-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;09/01/2019 00:00;GTEL;Deferido - Encerrado;25889-18;2023.08.04
2018-0.065.606-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;09/01/2019 00:00;GTEL;Indeferido;32606-18;2023.08.04
2018-0.000.668-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;10/01/2019 00:00;GTEL;Indeferido - Encerrado;36957-17;2023.08.04
2018-0.062.599-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;10/01/2019 00:00;GTEL;Indeferido;18363-18;2023.08.04
2018-0.107.046-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido;31582-18;2023.08.04
2017-0.069.718-4;Alvará de Licença para Residências Unifamiliares;Não;12/01/2019 00:00;GTEL;Indeferido;18909-17;2023.08.04
2018-0.066.304-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido;20451-18;2023.08.04
2018-0.112.389-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido;33692-18;2023.08.04
2018-0.112.001-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido;33440-18;2023.08.04
2018-0.111.510-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido;34433-18;2023.08.04
2018-0.110.457-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido;31397-18;2023.08.04
2018-0.110.455-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido - Encerrado;33786-18;2023.08.04
2018-0.109.903-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido - Encerrado;34272-18;2023.08.04
2018-0.109.902-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido - Encerrado;34261-18;2023.08.04
2018-0.109.901-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/01/2019 00:00;GTEL;Indeferido - Encerrado;34242-18;2023.08.04
2017-0.156.937-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;15/01/2019 00:00;GTEL;Indeferido - Encerrado;7581-18;2023.08.04
2018-0.043.262-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;15/01/2019 00:00;GTEL;Indeferido;23323-18;2023.08.04
2018-0.109.456-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;15/01/2019 00:00;GTEL;Indeferido;32732-18;2023.08.04
2018-0.027.616-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;15/01/2019 00:00;GTEL;Indeferido - Encerrado;24871-18;2023.08.04
2018-0.093.695-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;15/01/2019 00:00;GTEL;Indeferido;28968-18;2023.08.04
2018-0.103.477-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;15/01/2019 00:00;GTEL;Indeferido;31697-18;2023.08.04
2017-0.145.773-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido - Encerrado;34186-18;2023.08.04
2018-0.018.575-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido;17730-18;2023.08.04
2018-0.114.011-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido;35478-18;2023.08.04
2018-0.114.141-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido - Encerrado;35745-18;2023.08.04
2017-0.075.146-4;Alvará de Licença para Residências Unifamiliares;Não;16/01/2019 00:00;GTEL;Indeferido - Encerrado;21688-17;2023.08.04
2018-0.109.429-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido;28381-18;2023.08.04
2018-0.108.250-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido - Encerrado;32697-18;2023.08.04
2018-0.107.042-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido;33495-18;2023.08.04
2018-0.106.748-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido;33045-18;2023.08.04
2018-0.106.252-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido;33235-18;2023.08.04
2018-0.106.200-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido - Encerrado;32111-18;2023.08.04
2018-0.105.745-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;16/01/2019 00:00;GTEL;Indeferido;32744-18;2023.08.04
2018-0.105.743-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido - Encerrado;32615-18;2023.08.04
2018-0.105.716-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido - Encerrado;32958-18;2023.08.04
2018-0.115.554-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido - Encerrado;35527-18;2023.08.04
2018-0.114.401-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido;33529-18;2023.08.04
2018-0.105.240-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido - Encerrado;30633-18;2023.08.04
2018-0.104.791-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido - Encerrado;31314-18;2023.08.04
2018-0.103.901-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido;32392-18;2023.08.04
2018-0.103.456-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido;28548-18;2023.08.04
2018-0.102.958-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido - Encerrado;31808-18;2023.08.04
2017-0.111.056-0;Alvará de Licença para Residências Unifamiliares;Não;17/01/2019 00:00;GTEL;Indeferido;34055-17;2023.08.04
2018-0.065.773-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido;20175-18;2023.08.04
2016-0.267.906-8;Alvará de Licença para Residências Unifamiliares;Não;17/01/2019 00:00;GTEL;Indeferido - Encerrado;32158-17;2023.08.04
2017-0.088.725-0;Alvará de Licença para Residências Unifamiliares;Não;17/01/2019 00:00;GTEL;Indeferido - Encerrado;22270-18;2023.08.04
2018-0.100.030-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido;29800-18;2023.08.04
2018-0.100.523-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;17/01/2019 00:00;GTEL;Indeferido - Encerrado;31123-18;2023.08.04
2017-0.144.417-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;18/01/2019 00:00;GTEL;Indeferido - Encerrado;7041-18;2023.08.04
2017-0.165.895-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;18/01/2019 00:00;GTEL;Indeferido;7047-18;2023.08.04
2017-0.092.952-2;Alvará de Licença para Residências Unifamiliares;Não;18/01/2019 00:00;GTEL;Indeferido;13971-17;2023.08.04
2017-0.067.433-8;Alvará de Licença para Residências Unifamiliares;Não;19/01/2019 00:00;GTEL;Indeferido;11711-18;2023.08.04
2018-0.052.920-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;19/01/2019 00:00;GTEL;Indeferido;27980-18;2023.08.04
2017-0.102.329-2;Alvará de Licença para Residências Unifamiliares;Não;19/01/2019 00:00;GTEL;Indeferido - Encerrado;27436-18;2023.08.04
2017-0.143.411-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;22/01/2019 00:00;GTEL;Indeferido - Encerrado;5844-18;2023.08.04
2018-0.034.073-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;22/01/2019 00:00;GTEL;Indeferido;20666-18;2023.08.04
2018-0.047.133-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;22/01/2019 00:00;GTEL;Indeferido;23680-18;2023.08.04
2018-0.057.854-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;22/01/2019 00:00;GTEL;Indeferido;35845-18;2023.08.04
2018-0.065.755-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;22/01/2019 00:00;GTEL;Indeferido - Encerrado;30279-18;2023.08.04
2018-0.066.961-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;22/01/2019 00:00;GTEL;Indeferido - Encerrado;27809-18;2023.08.04
2018-0.112.442-2;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;22/01/2019 00:00;GTEL;Indeferido;38905-18;2023.08.04
2018-0.114.986-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;23/01/2019 00:00;GTEL;Indeferido;35749-18;2023.08.04
2018-0.113.017-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;23/01/2019 00:00;GTEL;Indeferido;34955-18;2023.08.04
2018-0.094.204-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;23/01/2019 00:00;GTEL;Indeferido;29062-18;2023.08.04
2018-0.093.724-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;23/01/2019 00:00;GTEL;Indeferido - Encerrado;29111-18;2023.08.04
2018-0.083.129-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;23/01/2019 00:00;GTEL;Indeferido;25546-18;2023.08.04
2018-0.066.957-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;23/01/2019 00:00;GTEL;Indeferido;20434-18;2023.08.04
2018-0.037.014-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;23/01/2019 00:00;GTEL;Indeferido - Encerrado;5304-18;2023.08.04
2018-0.052.898-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;23/01/2019 00:00;GTEL;Indeferido;14972-18;2023.08.04
2018-0.100.055-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;23/01/2019 00:00;GTEL;Indeferido;30794-18;2023.08.04
2016-0.262.797-1;Alvará de Licença para Residências Unifamiliares;Não;23/01/2019 00:00;GTEL;Indeferido - Encerrado;38436-17;2023.08.04
2018-0.107.320-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;25/01/2019 00:00;GTEL;Indeferido - Encerrado;33599-18;2023.08.04
2018-0.108.784-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;25/01/2019 00:00;GTEL;Indeferido - Encerrado;33545-18;2023.08.04
2018-0.043.530-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;25/01/2019 00:00;GTEL;Indeferido - Encerrado;10378-18;2023.08.04
2018-0.042.954-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;26/01/2019 00:00;GTEL;Indeferido;10362-18;2023.08.04
2018-0.074.461-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;25/01/2019 00:00;GTEL;Indeferido - Encerrado;22627-18;2023.08.04
2018-0.048.957-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;29/01/2019 00:00;GTEL;Indeferido;11943-18;2023.08.04
2017-0.059.369-9;Alvará de Licença para Residências Unifamiliares;Não;02/02/2019 00:00;GTEL;Indeferido;18227-17;2023.08.04
2018-0.118.289-9;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;06/02/2019 00:00;GTEL;Indeferido - Encerrado;36724-18;2023.08.04
2018-0.118.265-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;06/02/2019 00:00;GTEL;Indeferido - Encerrado;35866-18;2023.08.04
2018-0.119.340-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;07/02/2019 00:00;GTEL;Indeferido - Encerrado;36901-18;2023.08.04
2018-0.118.281-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;07/02/2019 00:00;GTEL;Indeferido - Encerrado;36420-18;2023.08.04
2018-0.117.192-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;07/02/2019 00:00;GTEL;Indeferido;36356-18;2023.08.04
2018-0.119.324-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;07/02/2019 00:00;GTEL;Indeferido;36611-18;2023.08.04
2018-0.087.596-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;26152-18;2023.08.04
2018-0.113.541-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;35180-18;2023.08.04
2018-0.104.756-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;31970-18;2023.08.04
2018-0.099.464-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;30785-18;2023.08.04
2018-0.100.070-7;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;30936-18;2023.08.04
2018-0.025.314-8;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;5862-18;2023.08.04
2018-0.117.195-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;34317-18;2023.08.04
2018-0.095.392-1;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;29088-18;2023.08.04
2018-0.110.438-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;34075-18;2023.08.04
2018-0.115.931-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;08/02/2019 00:00;GTEL;Indeferido;35646-18;2023.08.04
2018-0.075.075-3;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;09/02/2019 00:00;GTEL;Indeferido;19796-18;2023.08.04
2018-0.073.938-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;12/02/2019 00:00;GTEL;Indeferido - Encerrado;22810-18;2023.08.04
2018-0.105.707-5;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;13/02/2019 00:00;GTEL;Indeferido - Encerrado;32832-18;2023.08.04
2018-0.072.166-4;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;13/02/2019 00:00;GTEL;Indeferido - Encerrado;22376-18;2023.08.04
2018-0.116.542-0;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;13/02/2019 00:00;GTEL;Indeferido;36324-18;2023.08.04
2018-0.116.178-6;Alvará de Aprovação e Execução para Residência Unifamiliar;Não;13/02/2019 00:00;GTEL;Indeferido - Encerrado;33813-18;2023.08.04
